iamfloc,repair_date,project_type,avg_crashes_before,avg_crashes_after,crashes_per_mile_before,crashes_per_mile_after,crash_reduction,crash_reduction_pct
SS-017866-PV1,2018-03-06,SLURRY,0.5,0.0,6.943215282016836,0.0,0.5,100.0
SS-030865-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013278-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030862-PV1,2018-03-06,SLURRY,0.5,0.0,2.4393716806873558,0.0,0.5,100.0
SS-030861-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003266-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022340-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028127-PV1,2018-03-06,SLURRY,0.5,3.0,4.031703853026069,24.190223118156414,-2.5,-500.0
SS-028128-PV1,2018-03-06,SLURRY,0.5,3.0,4.049004612030973,24.294027672185837,-2.5,-500.0
SS-016366-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006108-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009482-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006105-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006104-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030397-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022339-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015038-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024222-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024221-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024220-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024219-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024218-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024217-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022754-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022755-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022756-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015037-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004433-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019495-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009160-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008946-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008947-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009159-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009158-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009161-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008680-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007090-PV1,2018-03-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017814-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028920-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006106-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030857-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030895-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030858-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009155-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017815-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002467-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010912-PV1,2018-03-07,SLURRY,0.0,0.5,0.0,12.02646368668511,-0.5,
SS-025613-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010914-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004816-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010915-PV1,2018-03-07,SLURRY,0.5,0.0,4.915175978194492,0.0,0.5,100.0
SS-030863-PV1,2018-03-07,SLURRY,0.0,0.5,0.0,2.089871438075368,-0.5,
SS-027427-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009156-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025639-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025638-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002466-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009129-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009130-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019910-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010616-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010618-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017813-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023877-PV1,2018-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030608-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025612-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007438-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026509-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025611-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017358-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020386-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-032218-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-032219-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020387-PV1,2018-03-08,SLURRY,0.0,0.5,0.0,5.22750746107883,-0.5,
SS-020388-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030490-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017359-PV1,2018-03-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008198-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026832-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025050-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026833-PV1,2018-03-09,SLURRY,0.5,0.0,9.920735577448815,0.0,0.5,100.0
SS-030720-PV1,2018-03-09,SLURRY,0.0,1.0,0.0,5.530004884837648,-1.0,
SS-012668-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013611-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013612-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014528-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007439-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002452-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026831-PV1,2018-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030612-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008037-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008039-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029032-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030617-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030618-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012181-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030620-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030495-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012182-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017230-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010185-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030713-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029037-PV1,2018-03-12,SLURRY,0.0,0.5,0.0,4.731417670733834,-0.5,
SS-030487-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007440-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030496-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024835-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004585-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030619-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012183-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002456-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011159-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014530-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020056-PV1,2018-03-12,SLURRY,0.0,0.5,0.0,3.6299851624356485,-0.5,
SS-012412-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002453-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028845-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002454-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030458-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012278-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005183-PV1,2018-03-12,SLURRY,0.0,0.5,0.0,2.826899923031225,-0.5,
SS-030459-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025279-PV1,2018-03-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004203-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030597-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010261-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010260-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008034-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008843-PV1,2018-03-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012270-PV1,2018-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015049-PV1,2018-03-14,SLURRY,0.5,1.0,12.754701484425013,25.509402968850026,-0.5,-100.0
SS-015052-PV1,2018-03-14,SLURRY,0.0,0.5,0.0,4.392678868552412,-0.5,
SS-015051-PV1,2018-03-14,SLURRY,0.5,2.0,4.249952221791623,16.99980888716649,-1.5,-300.0
SS-012272-PV1,2018-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012271-PV1,2018-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029035-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029034-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009468-PV1,2018-03-15,SLURRY,0.0,0.5,0.0,17.48125565740447,-0.5,
SS-030611-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030610-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030621-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028458-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030491-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030714-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030609-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014904-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026095-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012277-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009466-PV1,2018-03-15,SLURRY,0.0,0.5,0.0,5.5294303932681705,-0.5,
SS-009463-PV1,2018-03-15,SLURRY,0.0,0.5,0.0,4.015436921364512,-0.5,
SS-007884-PV1,2018-03-15,SLURRY,0.0,0.5,0.0,2.5457352425704793,-0.5,
SS-030594-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-029033-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030595-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017360-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030463-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012273-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005184-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012667-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019738-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030596-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019740-PV1,2018-03-15,SLURRY,0.0,1.0,0.0,10.49194504764297,-1.0,
SS-019739-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030462-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012275-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025051-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012276-PV1,2018-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012413-PV1,2018-03-16,SLURRY,0.5,0.0,5.7785894069262955,0.0,0.5,100.0
SS-030461-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030488-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005730-PV1,2018-03-16,SLURRY,0.0,0.5,0.0,0.8232227906236046,-0.5,
SS-028844-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030616-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004204-PV1,2018-03-16,SLURRY,0.0,0.5,0.0,5.654178855812657,-0.5,
SS-014529-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004205-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008036-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012274-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009467-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007442-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008844-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007443-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012279-PV1,2018-03-16,SLURRY,0.0,0.5,0.0,8.069475740832893,-0.5,
SS-002455-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030489-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030593-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-025357-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030613-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007441-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024834-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004834-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030614-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030711-PV1,2018-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005182-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006371-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006379-PV1,2018-03-19,SLURRY,0.5,0.5,1.457758144671452,1.457758144671452,0.0,0.0
SS-006373-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006372-PV1,2018-03-19,SLURRY,0.0,1.0,0.0,4.660194174757282,-1.0,
SS-006374-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007883-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006375-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011158-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026099-PV1,2018-03-19,SLURRY,0.0,0.5,0.0,2.449436986702619,-0.5,
SS-008035-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026092-PV1,2018-03-19,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030460-PV1,2018-03-20,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030592-PV1,2018-03-20,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030467-PV1,2018-03-20,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030591-PV1,2018-03-20,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030465-PV1,2018-03-20,SLURRY,0.0,0.0,0.0,0.0,0.0,
